kin_weight_same_lineage,kin_weight_other_lineage,kin_bias_ratio,B_plus_scale,C_scale,mutation_rate,replicate,mean_final_trait,std_final_trait,min_final_trait,max_final_trait
1.3,0.05,26.0,0.8,0.1,0.01,5,0.4275448658001987,0.052020658855493604,0.11926604755157912,0.42696318954539514
1.3,0.05,26.0,0.8,0.2,0.01,0,0.3241175656513153,0.028228203252657128,0.11987586841713165,0.32437382942133347
1.3,0.05,26.0,0.8,0.2,0.01,1,0.30879276376471776,0.03877405681576493,0.11862336521493885,0.30900402452899817
1.3,0.05,26.0,0.8,0.2,0.01,2,0.3167552638223658,0.05196026795322258,0.11757638181640452,0.3138663285765879
1.3,0.05,26.0,0.8,0.2,0.01,3,0.2999072596610819,0.05749119271253302,0.11753118812823783,0.2966434449900387
1.3,0.05,26.0,0.8,0.2,0.01,4,0.25825938768076884,0.09019501057911028,0.12114467164362658,0.33209952914258456
1.3,0.05,26.0,0.8,0.2,0.01,5,0.3167680719277184,0.026516830652723908,0.11926604755157912,0.3166632414136782
1.3,0.05,26.0,0.8,0.3,0.01,0,0.224411692509668,0.04558204317633996,0.11987586841713165,0.22762473673000075
1.3,0.05,26.0,0.8,0.3,0.01,1,0.2576351615443939,0.03099475043015765,0.11862336521493885,0.25829089894162466
1.3,0.05,26.0,0.8,0.3,0.01,2,0.2579947933810244,0.032607215881657166,0.11757638181640452,0.2568454622557923
1.3,0.05,26.0,0.8,0.3,0.01,3,0.29205258817980945,0.05330254227428265,0.11753118812823783,0.29221577954264905
1.3,0.05,26.0,0.8,0.3,0.01,4,0.2706070768032316,0.07923459252740211,0.12114467164362658,0.3339679638080571
1.3,0.05,26.0,0.8,0.3,0.01,5,0.22452901448819,0.04189477671595827,0.11926604755157912,0.2259229105122367
1.3,0.05,26.0,1.0,0.1,0.01,0,0.38812078010482665,0.022455410822163784,0.11987586841713165,0.38783899248701886
1.3,0.05,26.0,1.0,0.1,0.01,1,0.3576771676486763,0.040580152157373615,0.11862336521493885,0.3566761888648079
1.3,0.05,26.0,1.0,0.1,0.01,2,0.34961972843650635,0.04379619177301527,0.11757638181640452,0.3475982335682478
1.3,0.05,26.0,1.0,0.1,0.01,3,0.412477068314024,0.06721611487791578,0.11753118812823783,0.40799227795386844
1.3,0.05,26.0,1.0,0.1,0.01,4,0.43892329148711773,0.0513519900335592,0.12114467164362658,0.43438055021855265
1.3,0.05,26.0,1.0,0.1,0.01,5,0.3465234532386904,0.03646554109688146,0.11926604755157912,0.34419787234270566
1.3,0.05,26.0,1.0,0.2,0.01,0,0.34309649490663047,0.054795941603097774,0.11987586841713165,0.3418542359184403
1.3,0.05,26.0,1.0,0.2,0.01,1,0.37255961770918294,0.024834810178457185,0.11862336521493885,0.37259588867609117
1.3,0.05,26.0,1.0,0.2,0.01,2,0.2928806969879518,0.0497805557007857,0.11757638181640452,0.29201602958623823
1.3,0.05,26.0,1.0,0.2,0.01,3,0.36200011948467203,0.0523984259545245,0.11753118812823783,0.362371094209247
1.3,0.05,26.0,1.0,0.2,0.01,4,0.3464767335948642,0.07153356428602793,0.12114467164362658,0.3601224184044374
1.3,0.05,26.0,1.0,0.2,0.01,5,0.3058046388113314,0.020993268861915795,0.11926604755157912,0.30607617394173436
1.3,0.05,26.0,1.0,0.3,0.01,0,0.2645019726687586,0.0610063147468325,0.11987586841713165,0.29697017349785454
1.3,0.05,26.0,1.0,0.3,0.01,1,0.33789907457833807,0.03899242936566159,0.11862336521493885,0.3358492908725018
1.3,0.05,26.0,1.0,0.3,0.01,2,0.26326639771814725,0.04075717842968726,0.11757638181640452,0.26328267827745244
1.3,0.05,26.0,1.0,0.3,0.01,3,0.275772886374066,0.053590778127516454,0.11753118812823783,0.277615797411181
1.3,0.05,26.0,1.0,0.3,0.01,4,0.14447164607992236,0.13077799011897928,0.12114467164362658,0.33712384045479327
1.3,0.05,26.0,1.0,0.3,0.01,5,0.29519196935468883,0.05611410710367091,0.11926604755157912,0.29637341872663403
1.3,0.05,26.0,1.2,0.1,0.01,0,0.3243835305877229,0.019118169581968852,0.11987586841713165,0.32350445057047417
1.3,0.05,26.0,1.2,0.1,0.01,1,0.42593559023320626,0.03067581596721727,0.11862336521493885,0.426006013170574
1.3,0.05,26.0,1.2,0.1,0.01,2,0.36700890854820667,0.05847276704076535,0.11757638181640452,0.3657888131856729
1.3,0.05,26.0,1.2,0.1,0.01,3,0.36017864589524806,0.03820921552805144,0.11753118812823783,0.3591021284783136
1.3,0.05,26.0,1.2,0.1,0.01,4,0.3829485078608296,0.03414910467474238,0.12114467164362658,0.3816203902153266
1.3,0.05,26.0,1.2,0.1,0.01,5,0.3394384774262854,0.04579748775704264,0.11926604755157912,0.3379980495847837
1.3,0.05,26.0,1.2,0.2,0.01,0,0.45149020466895273,0.07920034516144894,0.11987586841713165,0.45118079538339256
1.3,0.05,26.0,1.2,0.2,0.01,1,0.3837928108914738,0.04548986260849652,0.11862336521493885,0.38630403979112743
1.3,0.05,26.0,1.2,0.2,0.01,2,0.3402379365260874,0.04195727448635752,0.11757638181640452,0.3393614037660414
1.3,0.05,26.0,1.2,0.2,0.01,3,0.35510252003969633,0.04473712077390335,0.11753118812823783,0.35513496045519455
1.3,0.05,26.0,1.2,0.2,0.01,4,0.39629028501405117,0.0466503764877511,0.12114467164362658,0.39492417953066017
1.3,0.05,26.0,1.2,0.2,0.01,5,0.342965487280669,0.0428457350070683,0.11926604755157912,0.34031406105924433
1.3,0.05,26.0,1.2,0.3,0.01,0,0.2851912309709193,0.02965538069624184,0.11987586841713165,0.28444290410752693
1.3,0.05,26.0,1.2,0.3,0.01,1,0.32159080871970996,0.056660897850730876,0.11862336521493885,0.31746685651433415
1.3,0.05,26.0,1.2,0.3,0.01,2,0.3080571609020074,0.04969575873116593,0.11757638181640452,0.3112361710931415
1.3,0.05,26.0,1.2,0.3,0.01,3,0.2940087577491403,0.048073318124631254,0.11753118812823783,0.2927610336270031
1.3,0.05,26.0,1.2,0.3,0.01,4,0.3111906289407956,0.04852352597684921,0.12114467164362658,0.33695188929349457
1.3,0.05,26.0,1.2,0.3,0.01,5,0.30555725183056176,0.03385188335145295,0.11926604755157912,0.30948635816434594
1.3,0.1,13.0,0.8,0.1,0.01,0,0.29851179445701326,0.03623359493289526,0.11987586841713165,0.2971399936343941
1.3,0.1,13.0,0.8,0.1,0.01,1,0.3599006981907181,0.04613862660156735,0.11862336521493885,0.35828724803033896
1.3,0.1,13.0,0.8,0.1,0.01,2,0.3394734853730987,0.03105382581307873,0.11757638181640452,0.33665879916936703
1.3,0.1,13.0,0.8,0.1,0.01,3,0.3082509086181042,0.03929981329489371,0.11753118812823783,0.30561444183018827
1.3,0.1,13.0,0.8,0.1,0.01,4,0.38258898002477376,0.04130439348839737,0.12114467164362658,0.38407693333974025
1.3,0.1,13.0,0.8,0.1,0.01,5,0.30710352136890967,0.04343861480274048,0.11926604755157912,0.3062729984895923
1.3,0.1,13.0,0.8,0.2,0.01,0,0.25546239898567635,0.03252409651622963,0.11987586841713165,0.25936800492816775
1.3,0.1,13.0,0.8,0.2,0.01,1,0.28220526256251144,0.028734270242748796,0.11862336521493885,0.2821943129703383
1.3,0.1,13.0,0.8,0.2,0.01,2,0.32936045057257407,0.06556175119575725,0.11757638181640452,0.3268796930570967
1.3,0.1,13.0,0.8,0.2,0.01,3,0.3086983623290386,0.05005638234289325,0.11753118812823783,0.31103239173711045
1.3,0.1,13.0,0.8,0.2,0.01,4,0.34413402407857596,0.04406320777963913,0.12114467164362658,0.3441273531272305
1.3,0.1,13.0,0.8,0.2,0.01,5,0.2506012541829396,0.026023226388013562,0.11926604755157912,0.25261855916599313
1.3,0.1,13.0,0.8,0.3,0.01,0,0.23640902458266894,0.060264104220645626,0.11987586841713165,0.2730658945150538
1.3,0.1,13.0,0.8,0.3,0.01,1,0.28659901947506006,0.03012595018595811,0.11862336521493885,0.28534737476180516
1.3,0.1,13.0,0.8,0.3,0.01,2,0.22480982043333686,0.046529083775676626,0.11757638181640452,0.22938066350515335
1.3,0.1,13.0,0.8,0.3,0.01,3,0.21274441618608797,0.05288277659172258,0.11753118812823783,0.21533685637536676
1.3,0.1,13.0,0.8,0.3,0.01,4,0.25159615985565353,0.03215688275357733,0.12114467164362658,0.25616915508261734
1.3,0.1,13.0,0.8,0.3,0.01,5,0.2412442423751488,0.044021475382547776,0.11926604755157912,0.24293214957576822
1.3,0.1,13.0,1.0,0.1,0.01,0,0.29562467333077047,0.023983297950911475,0.11987586841713165,0.29542165184147806
1.3,0.1,13.0,1.0,0.1,0.01,1,0.3936607194248066,0.030525728385135485,0.11862336521493885,0.393018742846397
1.3,0.1,13.0,1.0,0.1,0.01,2,0.3040346535624238,0.03416357307801641,0.11757638181640452,0.30366346380842757
1.3,0.1,13.0,1.0,0.1,0.01,3,0.3689147684551699,0.0295885602994591,0.11753118812823783,0.3686906085666524
1.3,0.1,13.0,1.0,0.1,0.01,4,0.4183890805307479,0.037646062038338104,0.12114467164362658,0.4152191249499171
1.3,0.1,13.0,1.0,0.1,0.01,5,0.29793204538285184,0.03520769489096712,0.11926604755157912,0.29624338564092895
1.3,0.1,13.0,1.0,0.2,0.01,0,0.36737432403817505,0.03676241544172353,0.11987586841713165,0.36551969285865454
1.3,0.1,13.0,1.0,0.2,0.01,1,0.29237675249915457,0.040512743843092267,0.11862336521493885,0.3008706347922489
1.3,0.1,13.0,1.0,0.2,0.01,2,0.2861200425426835,0.06333070661123548,0.11757638181640452,0.29534772239192403
1.3,0.1,13.0,1.0,0.2,0.01,3,0.3075975847483051,0.042748455989589706,0.11753118812823783,0.31346397452703545
1.3,0.1,13.0,1.0,0.2,0.01,4,0.35749498263097007,0.029504501799166555,0.12114467164362658,0.3556093701483959
1.3,0.1,13.0,1.0,0.2,0.01,5,0.31973327689326514,0.03556358133844077,0.11926604755157912,0.3199945678609807
1.3,0.1,13.0,1.0,0.3,0.01,0,0.2894368647670687,0.036699872759722564,0.11987586841713165,0.2907574533750096
1.3,0.1,13.0,1.0,0.3,0.01,1,0.27967796696440506,0.03694159197054459,0.11862336521493885,0.281470650328394
1.3,0.1,13.0,1.0,0.3,0.01,2,0.2676188716609049,0.045974045747868286,0.11757638181640452,0.26677069214723464
1.3,0.1,13.0,1.0,0.3,0.01,3,0.29972557771477326,0.05024940569289057,0.11753118812823783,0.30263304568484883
1.3,0.1,13.0,1.0,0.3,0.01,4,0.37087335437402125,0.06393183806708719,0.12114467164362658,0.3737678192567511
1.3,0.1,13.0,1.0,0.3,0.01,5,0.25612368490026743,0.03499865011668334,0.11926604755157912,0.2614374555160013
1.3,0.1,13.0,1.2,0.1,0.01,0,0.4139024069492307,0.06274515322915568,0.11987586841713165,0.41207001408794824
1.3,0.1,13.0,1.2,0.1,0.01,1,0.4243573975826583,0.05302319033105549,0.11862336521493885,0.4233439425580636
1.3,0.1,13.0,1.2,0.1,0.01,2,0.364142084221833,0.0375704563105784,0.11757638181640452,0.36334764288667454
1.3,0.1,13.0,1.2,0.1,0.01,3,0.34946829932905044,0.045636011673229816,0.11753118812823783,0.3477452270997888
1.3,0.1,13.0,1.2,0.1,0.01,4,0.40663745621348735,0.042389022506567064,0.12114467164362658,0.40551234620661053
1.3,0.1,13.0,1.2,0.1,0.01,5,0.415935530866287,0.04446018528244195,0.11926604755157912,0.41463451124891554
1.3,0.1,13.0,1.2,0.2,0.01,0,0.30703874399523706,0.036262539291415874,0.11987586841713165,0.3049880804869718
1.3,0.1,13.0,1.2,0.2,0.01,1,0.3448437882969849,0.04739129418958544,0.11862336521493885,0.34501613242313695
1.3,0.1,13.0,1.2,0.2,0.01,2,0.24925522302939196,0.047888008034439315,0.11757638181640452,0.253842013569847
1.3,0.1,13.0,1.2,0.2,0.01,3,0.3511861177778588,0.04967247184651582,0.11753118812823783,0.3478003669083336
1.3,0.1,13.0,1.2,0.2,0.01,4,0.3871949793468597,0.03333887009660779,0.12114467164362658,0.386154340414233
1.3,0.1,13.0,1.2,0.2,0.01,5,0.361371153729556,0.03233767642488146,0.11926604755157912,0.3613308057911191
1.3,0.1,13.0,1.2,0.3,0.01,0,0.29724960348975066,0.04220459253552487,0.11987586841713165,0.30049883392888616
1.3,0.1,13.0,1.2,0.3,0.01,1,0.335869326287102,0.044961210868648974,0.11862336521493885,0.34408690967636896
1.3,0.1,13.0,1.2,0.3,0.01,2,0.2888999134984126,0.04936783110817087,0.11757638181640452,0.28588317254558615
1.3,0.1,13.0,1.2,0.3,0.01,3,0.29413051439313276,0.053269936444888234,0.11753118812823783,0.3049775910374492
1.3,0.1,13.0,1.2,0.3,0.01,4,0.3479568460154792,0.05462608753064922,0.12114467164362658,0.3514094592939284
1.3,0.1,13.0,1.2,0.3,0.01,5,0.30047089618135453,0.0331546087140102,0.11926604755157912,0.3011167236952975
1.3,0.2,6.5,0.8,0.1,0.01,0,0.3041221851582615,0.026019458975858018,0.11987586841713165,0.30358032090594356
1.3,0.2,6.5,0.8,0.1,0.01,1,0.3055995927425222,0.04784083662178728,0.11862336521493885,0.3034142724597403
1.3,0.2,6.5,0.8,0.1,0.01,2,0.31894595919534324,0.048473783887016716,0.11757638181640452,0.3176432927139381
1.3,0.2,6.5,0.8,0.1,0.01,3,0.3700346471253096,0.06548184019580351,0.11753118812823783,0.37866630183230615
1.3,0.2,6.5,0.8,0.1,0.01,4,0.3683988383789083,0.0351819589990195,0.12114467164362658,0.36739433139206096
1.3,0.2,6.5,0.8,0.1,0.01,5,0.3304374408952522,0.04320696347538273,0.11926604755157912,0.32890754016940055
1.3,0.2,6.5,0.8,0.2,0.01,0,0.2941895360924037,0.04174436190770008,0.11987586841713165,0.2924666082261244
1.3,0.2,6.5,0.8,0.2,0.01,1,0.26749945487148596,0.03731791272937763,0.11862336521493885,0.26860649631204186
1.3,0.2,6.5,0.8,0.2,0.01,2,0.2577331379011616,0.04460446008356947,0.11757638181640452,0.2549429168413238
1.3,0.2,6.5,0.8,0.2,0.01,3,0.2286255153336189,0.06118638354599914,0.11753118812823783,0.260558571203297
1.3,0.2,6.5,0.8,0.2,0.01,4,0.25299824841032925,0.09943251784107063,0.12114467164362658,0.30062082728030104
1.3,0.2,6.5,0.8,0.2,0.01,5,0.24982489928101057,0.03519661527998727,0.11926604755157912,0.24905503424387654
1.3,0.2,6.5,0.8,0.3,0.01,0,0.21737783908986433,0.038661835090126835,0.11958967187225222,0.22079137628663828
1.3,0.2,6.5,0.8,0.3,0.01,1,0.24684086939235655,0.035099510238419736,0.11862336521493885,0.2554866769993967
1.3,0.2,6.5,0.8,0.3,0.01,2,0.19343995900036312,0.06532715252364549,0.11757638181640452,0.2087181427306013
1.3,0.2,6.5,0.8,0.3,0.01,3,0.2247620311790493,0.0476027427332843,0.11747010743682552,0.22569145764467707
1.3,0.2,6.5,0.8,0.3,0.01,4,0.19085741042840834,0.0690212898712644,0.12114467164362658,0.2471628134019599
1.3,0.2,6.5,0.8,0.3,0.01,5,0.22837572441900444,0.04939647556574858,0.11926604755157912,0.2369123045484881
1.3,0.2,6.5,1.0,0.1,0.01,0,0.3506922102149151,0.06347349113083182,0.11987586841713165,0.3477058465468036
1.3,0.2,6.5,1.0,0.1,0.01,1,0.4487267758884991,0.05079073995142958,0.11862336521493885,0.44707644026697135
1.3,0.2,6.5,1.0,0.1,0.01,2,0.28158202062669785,0.0416329999439236,0.11757638181640452,0.28069999505477355
1.3,0.2,6.5,1.0,0.1,0.01,3,0.36439734278858243,0.06490139831702296,0.11753118812823783,0.35998531470737977
1.3,0.2,6.5,1.0,0.1,0.01,4,0.3818817593416017,0.029903151501470843,0.12114467164362658,0.3820070819278556
1.3,0.2,6.5,1.0,0.1,0.01,5,0.29369195842131884,0.03301309382052698,0.11926604755157912,0.29450816170722055
1.3,0.2,6.5,1.0,0.2,0.01,0,0.29764994445242504,0.03566587123751173,0.11987586841713165,0.2940977392282952
1.3,0.2,6.5,1.0,0.2,0.01,1,0.3833333595251402,0.08226321326420792,0.11862336521493885,0.39070815572931367
1.3,0.2,6.5,1.0,0.2,0.01,2,0.26539963595881844,0.048414450419605355,0.11757638181640452,0.26281881042943606
1.3,0.2,6.5,1.0,0.2,0.01,3,0.3069350935257504,0.032246946359661945,0.11753118812823783,0.30790328533350575
1.3,0.2,6.5,1.0,0.2,0.01,4,0.3415622976030785,0.07400892967931466,0.12114467164362658,0.3449362863152696
1.3,0.2,6.5,1.0,0.2,0.01,5,0.28503601128473965,0.031040420254817513,0.11926604755157912,0.2864109531278097
1.3,0.2,6.5,1.0,0.3,0.01,0,0.25203971628882843,0.026998284778734283,0.11987586841713165,0.25130610163827893
1.3,0.2,6.5,1.0,0.3,0.01,1,0.26550330813039646,0.0772079148732775,0.11862336521493885,0.28820750388760397
1.3,0.2,6.5,1.0,0.3,0.01,2,0.23031153836230278,0.04688013440271877,0.11757638181640452,0.24505187098722755
1.3,0.2,6.5,1.0,0.3,0.01,3,0.2824522408294274,0.03935636826685575,0.11753118812823783,0.2831587209870022
1.3,0.2,6.5,1.0,0.3,0.01,4,0.18596244964198513,0.0522391139538573,0.12114467164362658,0.29769771539577317
1.3,0.2,6.5,1.0,0.3,0.01,5,0.21622668701796738,0.0405961343312963,0.11926604755157912,0.21637157896842188
1.3,0.2,6.5,1.2,0.1,0.01,0,0.5115476268624329,0.04867936410211206,0.11987586841713165,0.5111838367430714
1.3,0.2,6.5,1.2,0.1,0.01,1,0.41393964105870173,0.035986563520671075,0.11862336521493885,0.4155407867474394
1.3,0.2,6.5,1.2,0.1,0.01,2,0.29956816945819903,0.05564650482684837,0.11757638181640452,0.2981553516842416
1.3,0.2,6.5,1.2,0.1,0.01,3,0.37898756793152893,0.05690033384692352,0.11753118812823783,0.37548166814712003
1.3,0.2,6.5,1.2,0.1,0.01,4,0.4722838886930756,0.038849618035495435,0.12114467164362658,0.47015109356540347
1.3,0.2,6.5,1.2,0.1,0.01,5,0.30421142186191136,0.032166996088792615,0.11926604755157912,0.3049642465475314
1.3,0.2,6.5,1.2,0.2,0.01,0,0.3105440978724253,0.062015402003477244,0.11987586841713165,0.3102578960178669
1.3,0.2,6.5,1.2,0.2,0.01,1,0.3558261013284754,0.02123912613835667,0.11862336521493885,0.35656009513725806
1.3,0.2,6.5,1.2,0.2,0.01,2,0.31064471656894693,0.03266267179752347,0.11757638181640452,0.31068864960196824
1.3,0.2,6.5,1.2,0.2,0.01,3,0.34120604282999956,0.0575606509701085,0.11753118812823783,0.33987724476498266
1.3,0.2,6.5,1.2,0.2,0.01,4,0.36313842643701894,0.03665722942249258,0.12114467164362658,0.36429690879007204
1.3,0.2,6.5,1.2,0.2,0.01,5,0.3120418814616865,0.04143060731999083,0.11926604755157912,0.31445259817125376
1.3,0.2,6.5,1.2,0.3,0.01,0,0.2586337278001558,0.04844166819786186,0.11987586841713165,0.2564690359335375
1.3,0.2,6.5,1.2,0.3,0.01,1,0.32362353465642646,0.03339459588997511,0.11862336521493885,0.3238295171583892
1.3,0.2,6.5,1.2,0.3,0.01,2,0.2707061843566794,0.052295782014696146,0.11757638181640452,0.2693228087650692
1.3,0.2,6.5,1.2,0.3,0.01,3,0.28320470551881105,0.036956206089173396,0.11753118812823783,0.28432860139021454
1.3,0.2,6.5,1.2,0.3,0.01,4,0.256752599378777,0.08671050054847292,0.12114467164362658,0.33021409901801835
1.3,0.2,6.5,1.2,0.3,0.01,5,0.2573730638653628,0.053558738637505605,0.11926604755157912,0.2821859664860683
1.3,0.3,4.333333333333334,0.8,0.1,0.01,0,0.2708173324290659,0.03605534360090069,0.11987586841713165,0.26995869918325055
1.3,0.3,4.333333333333334,0.8,0.1,0.01,1,0.29007054675284044,0.02772063330797504,0.11862336521493885,0.2887306494548072
1.3,0.3,4.333333333333334,0.8,0.1,0.01,2,0.3382961738887366,0.053875775098367544,0.11757638181640452,0.33801914793905863
1.3,0.3,4.333333333333334,0.8,0.1,0.01,3,0.2775271296340105,0.04375060444552734,0.11753118812823783,0.27696190280107563
1.3,0.3,4.333333333333334,0.8,0.1,0.01,4,0.3534418082795518,0.03505990600443377,0.12114467164362658,0.3555928232380331
1.3,0.3,4.333333333333334,0.8,0.1,0.01,5,0.2832204738660694,0.039614714048941464,0.11926604755157912,0.28540148265154897
1.3,0.3,4.333333333333334,0.8,0.2,0.01,0,0.2915664228741468,0.054350827362300874,0.11958794055550134,0.2902509383214034
1.3,0.3,4.333333333333334,0.8,0.2,0.01,1,0.28906195796967876,0.051390496632624426,0.11862336521493885,0.29316493995935455
1.3,0.3,4.333333333333334,0.8,0.2,0.01,2,0.21650278502846915,0.04813675241323384,0.11757638181640452,0.21541013778735327
1.3,0.3,4.333333333333334,0.8,0.2,0.01,3,0.22086937905263904,0.0407097322616299,0.11753118812823783,0.2240828162998726
1.3,0.3,4.333333333333334,0.8,0.2,0.01,4,0.1882033837926794,0.11607056260149681,0.12114467164362658,0.3207710807932174
1.3,0.3,4.333333333333334,0.8,0.2,0.01,5,0.2621686052149181,0.035982348055179435,0.11926604755157912,0.2635011864289839
1.3,0.3,4.333333333333334,0.8,0.3,0.01,0,0.16139430362612306,0.04975497900742859,0.11787717130726737,0.17952536130909202
1.3,0.3,4.333333333333334,0.8,0.3,0.01,1,0.24409173417572216,0.039909180534654906,0.11862336521493885,0.2433431859404948
1.3,0.3,4.333333333333334,0.8,0.3,0.01,2,0.17343673520936434,0.03959477603322426,0.11757638181640452,0.18117600555070648
1.3,0.3,4.333333333333334,0.8,0.3,0.01,3,0.18709804876195874,0.04329885358494107,0.1166842164179685,0.18858611041186674
1.3,0.3,4.333333333333334,0.8,0.3,0.01,4,0.21532966992437813,0.062367485246381006,0.12114467164362658,0.3346573340729463
1.3,0.3,4.333333333333334,0.8,0.3,0.01,5,0.18411425059216993,0.04881003021481235,0.11926604755157912,0.1930210112800676
1.3,0.3,4.333333333333334,1.0,0.1,0.01,0,0.3470725881337281,0.03401594114190137,0.11987586841713165,0.34671110776832403
1.3,0.3,4.333333333333334,1.0,0.1,0.01,1,0.4303117677540858,0.048277663630395595,0.11862336521493885,0.4289631032785984
1.3,0.3,4.333333333333334,1.0,0.1,0.01,2,0.3080587204266146,0.04168237407049573,0.11757638181640452,0.30437285271811676
1.3,0.3,4.333333333333334,1.0,0.1,0.01,3,0.372013261452052,0.06005602202739359,0.11753118812823783,0.3704410143138579
1.3,0.3,4.333333333333334,1.0,0.1,0.01,4,0.37393527504799706,0.03249709685402978,0.12114467164362658,0.3736301219943412
1.3,0.3,4.333333333333334,1.0,0.1,0.01,5,0.34510973439532233,0.04231192404476287,0.11926604755157912,0.3449642984254605
1.3,0.3,4.333333333333334,1.0,0.2,0.01,0,0.28752878394135417,0.06110138578119284,0.11987586841713165,0.28987795154215823
1.3,0.3,4.333333333333334,1.0,0.2,0.01,1,0.3382292239123368,0.028504574698994336,0.11862336521493885,0.3391673378244184
1.3,0.3,4.333333333333334,1.0,0.2,0.01,2,0.27714440483266595,0.04200820358532812,0.11757638181640452,0.27739043273634106
1.3,0.3,4.333333333333334,1.0,0.2,0.01,3,0.27033383589775173,0.031011075898239673,0.11753118812823783,0.26992144888170694
1.3,0.3,4.333333333333334,1.0,0.2,0.01,4,0.2969293001642769,0.09345931881349302,0.12114467164362658,0.3136526219433815
1.3,0.3,4.333333333333334,1.0,0.2,0.01,5,0.3055539636636233,0.039470011343459704,0.11926604755157912,0.30964832452170565
1.3,0.3,4.333333333333334,1.0,0.3,0.01,0,0.21718398464899966,0.03599013816795145,0.11941058019577087,0.2187597082292999
1.3,0.3,4.333333333333334,1.0,0.3,0.01,1,0.2603613831351398,0.058857124367235295,0.11862336521493885,0.26528460291945866
1.3,0.3,4.333333333333334,1.0,0.3,0.01,2,0.2771163518870982,0.07128829531667237,0.11757638181640452,0.2730099288431991
1.3,0.3,4.333333333333334,1.0,0.3,0.01,3,0.18909942176505412,0.047418181385281914,0.11753118812823783,0.19445208703589156
1.3,0.3,4.333333333333334,1.0,0.3,0.01,4,0.1501089301573987,0.05588659678668943,0.12114467164362658,0.3109281513832552
1.3,0.3,4.333333333333334,1.0,0.3,0.01,5,0.2176926002067205,0.03490213322098286,0.11926604755157912,0.21981354862696215
1.3,0.3,4.333333333333334,1.2,0.1,0.01,0,0.31962085162840254,0.033362748584244845,0.11987586841713165,0.3162796308001609
1.3,0.3,4.333333333333334,1.2,0.1,0.01,1,0.3538415026678382,0.0368541136909761,0.11862336521493885,0.3537886879610609
1.3,0.3,4.333333333333334,1.2,0.1,0.01,2,0.35722095676909743,0.03913614569673677,0.11757638181640452,0.35662342939059566
1.3,0.3,4.333333333333334,1.2,0.1,0.01,3,0.41964454815038327,0.04552094249499624,0.11753118812823783,0.41407529796061976
1.3,0.3,4.333333333333334,1.2,0.1,0.01,4,0.41084003930005103,0.03706786918098427,0.12114467164362658,0.40969801704583386
1.3,0.3,4.333333333333334,1.2,0.1,0.01,5,0.3215663128504967,0.039476436941959514,0.11926604755157912,0.31820842652181014
1.3,0.3,4.333333333333334,1.2,0.2,0.01,0,0.33709984100058515,0.0461910461757182,0.11987586841713165,0.33589356746607396
1.3,0.3,4.333333333333334,1.2,0.2,0.01,1,0.3692402100971376,0.043976525541290265,0.11862336521493885,0.36868352952421696
1.3,0.3,4.333333333333334,1.2,0.2,0.01,2,0.3216128184137813,0.031078013158503184,0.11757638181640452,0.32036313874917716
1.3,0.3,4.333333333333334,1.2,0.2,0.01,3,0.30487530499502363,0.060804508614923224,0.11753118812823783,0.3064383940506499
1.3,0.3,4.333333333333334,1.2,0.2,0.01,4,0.35023508208494175,0.037553440067764024,0.12114467164362658,0.3566327545971714
1.3,0.3,4.333333333333334,1.2,0.2,0.01,5,0.3137324337744976,0.053333508091088604,0.11926604755157912,0.3239048421639492
1.3,0.3,4.333333333333334,1.2,0.3,0.01,0,0.2587611210783218,0.03569531405900497,0.11987586841713165,0.2565713899824837
1.3,0.3,4.333333333333334,1.2,0.3,0.01,1,0.29422049070470757,0.037327868390264356,0.11862336521493885,0.2933900559897048
1.3,0.3,4.333333333333334,1.2,0.3,0.01,2,0.2604649202565341,0.05026906614158403,0.11757638181640452,0.2681313738835005
1.3,0.3,4.333333333333334,1.2,0.3,0.01,3,0.25028636472153337,0.030243152143827216,0.11753118812823783,0.24945357372572463
1.3,0.3,4.333333333333334,1.2,0.3,0.01,4,0.28622686848371054,0.055659012771646546,0.12114467164362658,0.3318665722085013
1.3,0.3,4.333333333333334,1.2,0.3,0.01,5,0.27877699423231506,0.030692977931754562,0.11926604755157912,0.2805199698996435
1.3,0.4,3.25,0.8,0.1,0.01,0,0.27053319153586314,0.023490512671116136,0.11987586841713165,0.2709844840199348
1.3,0.4,3.25,0.8,0.1,0.01,1,0.2713815932628163,0.03376210480742782,0.11862336521493885,0.2709844698591055
1.3,0.4,3.25,0.8,0.1,0.01,2,0.23768759876793327,0.028234103093594896,0.11757638181640452,0.23633316064562504
1.3,0.4,3.25,0.8,0.1,0.01,3,0.304452133860978,0.04638009762432958,0.11753118812823783,0.30169727790194384
1.3,0.4,3.25,0.8,0.1,0.01,4,0.36512537408876994,0.052555407240720095,0.12114467164362658,0.36693641487618883
1.3,0.4,3.25,0.8,0.1,0.01,5,0.3387564101121585,0.05596205939615668,0.11926604755157912,0.3362540361986405
1.3,0.4,3.25,0.8,0.2,0.01,0,0.24606044164195395,0.035399141922384164,0.11839992427666604,0.24465402782749626
1.3,0.4,3.25,0.8,0.2,0.01,1,0.2665533505209814,0.03699248627406935,0.11862336521493885,0.2675616846618872
1.3,0.4,3.25,0.8,0.2,0.01,2,0.21181522752012238,0.047256312822397756,0.11757638181640452,0.2137023186377411
1.3,0.4,3.25,0.8,0.2,0.01,3,0.23482055531834212,0.047219202471308654,0.1174966553151861,0.23517066371457285
